id,event_type,event_cause,requires_road_closure,priority,status,corridor,police_station,zone,latitude,longitude,junction,start_datetime,hour,day_of_week,dow_num,month,is_weekend,was_escalated,has_valid_stretch,stretch_km,veh_type
FKID000140,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Halasuru Gate,,12.9625526,77.5916298,,2024-03-07 21:35:39.063000+00:00,21,Thursday,3,3,False,True,False,,private_bus
FKID000141,unplanned,others,False,LOW,active,Non-corridor,Cubbon Park,,12.9893817,77.5927844,,2024-03-07 23:28:51.195000+00:00,23,Thursday,3,3,False,True,False,,
FKID000142,unplanned,water_logging,False,HIGH,closed,ORR East 1,HAL Old Airport,,12.938565,77.6979933,,2024-03-07 23:17:27.277000+00:00,23,Thursday,3,3,False,True,False,,
FKID000143,unplanned,vehicle_breakdown,True,HIGH,closed,Mysore Road,Halasuru Gate,,12.9690624,77.5872736,,2024-03-07 23:36:30.807000+00:00,23,Thursday,3,3,False,True,True,0.0003446366784740711,bmtc_bus
FKID000144,unplanned,tree_fall,True,HIGH,closed,Mysore Road,Chamarajpet,,12.961311,77.55932,,2024-03-07 23:41:21.369000+00:00,23,Thursday,3,3,False,True,True,0.0,
FKID000145,unplanned,road_conditions,False,HIGH,closed,ORR West 1,K.S. Layout,,12.9146696,77.5640607,,2024-01-31 21:52:18.310000+00:00,21,Wednesday,2,1,False,True,False,,
FKID000146,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Jayanagara,,12.9173038,77.5882958,,2024-01-31 21:09:52.368000+00:00,21,Wednesday,2,1,False,True,False,,bmtc_bus
FKID000147,unplanned,road_conditions,False,HIGH,active,ORR West 1,Banashankari,,12.9144686,77.5650362,,2024-01-31 21:59:26.148000+00:00,21,Wednesday,2,1,False,True,False,,
FKID000148,unplanned,road_conditions,False,HIGH,active,ORR West 1,Banashankari,,12.9144815,77.5650493,,2024-01-31 21:33:45.025000+00:00,21,Wednesday,2,1,False,True,False,,
FKID000149,unplanned,vehicle_breakdown,False,HIGH,closed,Bannerghata Road,Mico Layout,,12.9113626,77.5999548,,2024-01-31 19:00:04.306000+00:00,19,Wednesday,2,1,False,True,False,,heavy_vehicle
FKID000150,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,,12.9353705,77.5182037,,2024-01-31 21:03:56.011000+00:00,21,Wednesday,2,1,False,True,False,,heavy_vehicle
FKID000151,unplanned,tree_fall,True,LOW,active,Non-corridor,Jayanagara,,12.9216444,77.5940415,,2024-03-07 23:51:40.169000+00:00,23,Thursday,3,3,False,True,True,0.001970836180422578,
FKID000152,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 1,HAL Old Airport,,12.9246541,77.6497438,,2024-01-31 22:01:00.508000+00:00,22,Wednesday,2,1,False,True,False,,lcv
FKID000153,unplanned,road_conditions,False,HIGH,active,ORR West 1,Banashankari,,12.9145147,77.5649877,,2024-01-31 22:04:51.071000+00:00,22,Wednesday,2,1,False,True,False,,
FKID000154,unplanned,road_conditions,False,HIGH,active,ORR West 1,Banashankari,,12.9145447,77.5650079,,2024-01-31 22:05:42.862000+00:00,22,Wednesday,2,1,False,True,False,,
FKID000155,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Halasur,,12.9635928,77.6263774,,2024-01-31 20:27:48.879000+00:00,20,Wednesday,2,1,False,True,False,,others
FKID000156,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,,13.0310785,77.5357035,,2024-01-31 20:30:44.759000+00:00,20,Wednesday,2,1,False,True,False,,private_bus
FKID000157,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,Electronic City,,12.8700974,77.6533824,,2024-03-08 00:00:08.664000+00:00,0,Friday,4,3,False,True,False,,bmtc_bus
FKID000158,planned,construction,False,HIGH,closed,Old Madras Road,Cubbon Park,,12.9762232,77.6016656,,2024-01-31 22:25:30.936000+00:00,22,Wednesday,2,1,False,True,False,,
FKID000159,unplanned,water_logging,False,HIGH,closed,ORR East 1,Bellandur,,12.9211317,77.6627683,IbblurJunction',2024-01-25 06:56:05.726000+00:00,6,Thursday,3,1,False,True,False,,
FKID000160,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,High ground,,12.9832059,77.5766759,,2024-03-07 22:13:12.792000+00:00,22,Thursday,3,3,False,True,False,,others
FKID000161,unplanned,others,False,LOW,closed,Non-corridor,Jnanabharathi,,12.9793286,77.5105419,,2024-03-08 00:49:05.768000+00:00,0,Friday,4,3,False,True,False,,
FKID000162,unplanned,others,False,HIGH,closed,Mysore Road,Byatarayanapura,,12.94819783,77.53467664,,2024-01-31 23:11:54.561000+00:00,23,Wednesday,2,1,False,True,False,,
FKID000163,unplanned,tree_fall,True,LOW,closed,Non-corridor,R.T. Nagar,,13.022765,77.6014354,,2024-03-08 00:28:29.411000+00:00,0,Friday,4,3,False,True,True,0.015289660742021689,
FKID000164,unplanned,pot_holes,False,LOW,closed,Non-corridor,Pulikeshinagar(F.Town),,12.9943131,77.617972,,2024-01-31 23:07:48.509000+00:00,23,Wednesday,2,1,False,True,False,,
FKID000165,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Rajajinagar,,13.0071299,77.5267687,,2024-03-07 21:42:50.310000+00:00,21,Thursday,3,3,False,True,False,,bmtc_bus
FKID000166,planned,construction,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.1511992,77.620242,,2024-02-01 00:08:01.156000+00:00,0,Thursday,3,2,False,True,False,,
FKID000167,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,,13.0264,77.544019,,2024-03-07 22:03:06.518000+00:00,22,Thursday,3,3,False,True,False,,ksrtc_bus
FKID000168,unplanned,pot_holes,False,LOW,closed,Non-corridor,Yelahanka,North Zone 2,13.1212507,77.6179465,,2023-11-20 21:45:57.142000+00:00,21,Monday,0,11,False,True,False,,
FKID000169,unplanned,pot_holes,False,HIGH,active,Magadi Road,Kamakshipalya,,12.9895389,77.5057545,,2024-03-08 00:54:08.999000+00:00,0,Friday,4,3,False,True,False,,
FKID000170,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 1,HAL Old Airport,,12.9245044,77.6502426,,2024-01-31 22:05:15.601000+00:00,22,Wednesday,2,1,False,True,False,,lcv
FKID000171,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Jnanabharathi,,12.9664142,77.5125512,,2024-02-01 00:57:55.555000+00:00,0,Thursday,3,2,False,True,False,,truck
FKID000172,unplanned,vehicle_breakdown,False,HIGH,closed,Magadi Road,Magadi Road,,12.9758786,77.5643384,,2024-03-08 01:06:29.002000+00:00,1,Friday,4,3,False,True,False,,auto
FKID000173,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Chamarajpet,,12.9641027,77.5700324,,2024-02-01 01:26:42.784000+00:00,1,Thursday,3,2,False,True,False,,bmtc_bus
FKID000174,unplanned,tree_fall,False,LOW,closed,Non-corridor,J.P. Nagar,,12.9124656,77.5805324,,2024-03-07 05:51:32.361000+00:00,5,Thursday,3,3,False,True,False,,
FKID000175,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 1,Bellandur,,12.9228317,77.6575101,,2024-01-31 23:49:58.354000+00:00,23,Wednesday,2,1,False,True,False,,lcv
FKID000176,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,,13.0378641,77.5222897,,2024-02-01 01:56:47.544000+00:00,1,Thursday,3,2,False,True,False,,lcv
FKID000177,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Chamarajpet,,12.9583476,77.5547336,,2024-03-08 02:36:35.848000+00:00,2,Friday,4,3,False,True,False,,heavy_vehicle
FKID000178,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,HSR Layout,,12.8895087,77.6408236,,2024-02-01 00:09:08.741000+00:00,0,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000179,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,HSR Layout,,12.8895337,77.640687,,2024-02-01 00:15:20.557000+00:00,0,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000180,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Sheshadripuram,,12.9847423,77.574706,,2024-03-08 00:50:48.729000+00:00,0,Friday,4,3,False,True,False,,auto
FKID000181,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Peenya,,13.0229252,77.5099725,,2024-03-08 01:32:01.597000+00:00,1,Friday,4,3,False,True,False,,bmtc_bus
FKID000182,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,HSR Layout,,12.8894616,77.6407007,,2024-02-01 00:17:50.913000+00:00,0,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000183,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 1,Hebbala,,13.0436683,77.6067467,,2024-02-01 02:41:28.522000+00:00,2,Thursday,3,2,False,True,False,,bmtc_bus
FKID000184,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Sadashivanagar,,13.0145688,77.5835164,,2024-02-01 03:01:29.624000+00:00,3,Thursday,3,2,False,True,False,,lcv
FKID000185,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,,13.0186759,77.5588615,,2024-03-08 04:17:45.450000+00:00,4,Friday,4,3,False,True,False,,lcv
FKID000186,unplanned,vehicle_breakdown,True,HIGH,closed,Mysore Road,Byatarayanapura,,12.9494883,77.5368741,,2024-03-08 04:15:18.097000+00:00,4,Friday,4,3,False,True,True,0.013948266360387403,ksrtc_bus
FKID000187,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,R.T. Nagar,,13.0229482,77.601028,,2024-03-08 04:24:30.158000+00:00,4,Friday,4,3,False,True,False,,others
FKID000188,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,High ground,,12.9928917,77.5854867,,2024-02-01 02:03:46.297000+00:00,2,Thursday,3,2,False,True,False,,private_bus
FKID000189,unplanned,vehicle_breakdown,False,HIGH,closed,Old Airport Road,Jeevanbheemanagar,,12.9625233,77.6415686,,2024-03-08 04:27:41.649000+00:00,4,Friday,4,3,False,True,False,,private_car
FKID000190,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Yelahanka,,13.0976738,77.5990251,,2024-02-01 03:27:29.438000+00:00,3,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000191,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Yelahanka,,13.1151883,77.6067482,,2024-02-01 04:08:09.629000+00:00,4,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000192,planned,construction,False,LOW,closed,Non-corridor,Chikkabanavara,,13.07835,77.502205,,2024-03-08 04:32:41.143000+00:00,4,Friday,4,3,False,False,False,,
FKID000193,unplanned,road_conditions,False,HIGH,active,CBD 2,Shivajinagar,,12.984191,77.5972223,,2024-03-08 04:58:30.976000+00:00,4,Friday,4,3,False,True,False,,
FKID000194,unplanned,vehicle_breakdown,False,HIGH,closed,West of Chord Road,Magadi Road,,12.97447,77.5492,,2024-03-08 01:46:33.364000+00:00,1,Friday,4,3,False,True,False,,bmtc_bus
FKID000195,unplanned,road_conditions,False,HIGH,active,CBD 2,Shivajinagar,,12.9842204,77.597142,,2024-03-08 04:59:43.343000+00:00,4,Friday,4,3,False,True,False,,
FKID000196,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Chikkabanavara,,13.0488954,77.4970171,,2024-03-08 05:04:48.027000+00:00,5,Friday,4,3,False,True,False,,lcv
FKID000197,unplanned,vehicle_breakdown,False,HIGH,closed,Magadi Road,Kamakshipalya,,12.9891874,77.5070709,,2024-03-08 04:03:17.004000+00:00,4,Friday,4,3,False,True,False,,heavy_vehicle
FKID000198,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Mico Layout,,12.9160564,77.6160829,,2024-02-01 02:28:23.501000+00:00,2,Thursday,3,2,False,True,False,,bmtc_bus
FKID000199,unplanned,construction,False,HIGH,closed,Bellary Road 2,Chikkajala,,13.16120295,77.62691818,,2024-02-01 04:22:39.844000+00:00,4,Thursday,3,2,False,True,False,,
FKID000200,unplanned,vehicle_breakdown,False,HIGH,closed,West of Chord Road,Byatarayanapura,,12.9532283,77.538385,,2024-02-01 01:44:18.975000+00:00,1,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000201,unplanned,road_conditions,False,HIGH,closed,CBD 2,Cubbon Park,,12.9844178,77.5970285,,2024-03-08 05:08:03.073000+00:00,5,Friday,4,3,False,True,False,,
FKID000202,unplanned,others,False,HIGH,closed,Bannerghata Road,Hulimavu,,12.8569988,77.5889807,,2024-02-01 05:05:45.838000+00:00,5,Thursday,3,2,False,True,False,,
FKID000203,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Wilson Garden,,12.9446407,77.5969852,,2024-02-01 03:56:43.720000+00:00,3,Thursday,3,2,False,True,False,,bmtc_bus
FKID000204,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,,13.0407502,77.5174141,,2024-02-01 02:49:21.491000+00:00,2,Thursday,3,2,False,True,False,,lcv
FKID000205,unplanned,vehicle_breakdown,False,HIGH,closed,ORR North 2,Jalahalli,,13.0414238,77.545608,,2024-03-08 05:42:27.352000+00:00,5,Friday,4,3,False,True,False,,truck
FKID000206,unplanned,vehicle_breakdown,False,HIGH,closed,Old Airport Road,Jeevanbheemanagar,,12.95983785,77.64811735,,2024-02-01 05:57:58.222000+00:00,5,Thursday,3,2,False,True,False,,lcv
FKID000207,unplanned,congestion,False,HIGH,closed,ORR North 2,Kodigehalli,,13.0446065,77.5828293,,2024-02-01 06:03:02.705000+00:00,6,Thursday,3,2,False,False,False,,
FKID000208,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Jayanagara,,12.9197329,77.5835635,,2024-03-08 05:42:59.334000+00:00,5,Friday,4,3,False,True,False,,bmtc_bus
FKID000209,unplanned,others,False,HIGH,closed,Magadi Road,Kamakshipalya,,12.9875849,77.5182251,Sumanhalli,2024-01-20 21:09:19.970000+00:00,21,Saturday,5,1,True,True,False,,
FKID000210,unplanned,vehicle_breakdown,False,HIGH,closed,Magadi Road,Kamakshipalya,,12.9886918,77.519831,,2024-02-01 06:32:32.920000+00:00,6,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000211,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Chamarajpet,,12.9595376,77.5557817,,2024-02-01 03:57:38.216000+00:00,3,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000212,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Pulikeshinagar(F.Town),,12.993901,77.6190564,,2024-03-08 05:45:36.479000+00:00,5,Friday,4,3,False,True,False,,others
FKID000213,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 1,Sadashivanagar,,12.9988047,77.5839954,,2024-02-01 03:36:55.164000+00:00,3,Thursday,3,2,False,True,False,,lcv
FKID000214,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,Electronic City,,12.8885722,77.640446,,2024-02-01 06:35:40.613000+00:00,6,Thursday,3,2,False,True,False,,others
FKID000215,unplanned,pot_holes,False,LOW,closed,Non-corridor,Shivajinagar,Central Zone 2,12.9858066,77.6051199,,2024-01-14 02:50:56.469000+00:00,2,Sunday,6,1,True,True,False,,
FKID000216,unplanned,construction,False,LOW,closed,Non-corridor,Hennuru,,13.0450698,77.6440587,,2024-03-08 05:53:36.201000+00:00,5,Friday,4,3,False,True,False,,
FKID000217,unplanned,vehicle_breakdown,False,HIGH,resolved,Mysore Road,Byatarayanapura,,12.9541849,77.5435568,,2024-02-01 07:13:22.381000+00:00,7,Thursday,3,2,False,True,False,,bmtc_bus
FKID000218,unplanned,others,False,LOW,closed,Non-corridor,Chamarajpet,,12.9679023,77.5680413,,2024-03-08 06:26:58.707000+00:00,6,Friday,4,3,False,True,False,,
FKID000219,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Sheshadripuram,,12.9895932,77.5723117,,2024-02-01 07:57:15.757000+00:00,7,Thursday,3,2,False,True,False,,bmtc_bus
FKID000220,unplanned,construction,False,LOW,active,Non-corridor,No Police Station,,13.0522674,77.4879449,,2024-02-01 06:49:09.546000+00:00,6,Thursday,3,2,False,True,False,,
FKID000221,unplanned,congestion,False,HIGH,closed,ORR North 2,Kodigehalli,,13.0446065,77.5828293,,2024-02-01 06:03:02.705000+00:00,6,Thursday,3,2,False,False,False,,
FKID000222,unplanned,pot_holes,False,LOW,active,Non-corridor,Hulimavu,South Zone 1,12.8733932,77.6251719,,2023-12-16 01:26:17.434000+00:00,1,Saturday,5,12,True,True,False,,
FKID000223,unplanned,pot_holes,False,LOW,active,Non-corridor,Hulimavu,South Zone 1,12.8732959,77.6248843,,2023-12-16 01:27:08.142000+00:00,1,Saturday,5,12,True,True,False,,
FKID000224,unplanned,vehicle_breakdown,False,HIGH,closed,Hosur Road,Madiwala,,12.9013118,77.6322397,,2024-02-01 08:30:57.503000+00:00,8,Thursday,3,2,False,True,False,,private_bus
FKID000225,unplanned,vehicle_breakdown,False,HIGH,closed,Old Madras Road,Halasur,,12.972653,77.6185064,,2024-02-01 08:47:59.406000+00:00,8,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000226,unplanned,others,False,HIGH,closed,Hennur Main Road,K.G. Halli,,13.0379483,77.6257684,,2024-03-08 06:28:21.435000+00:00,6,Friday,4,3,False,True,False,,
FKID000227,unplanned,pot_holes,False,LOW,closed,Non-corridor,K.S. Layout,South Zone 1,12.8980705,77.5460958,,2023-12-15 22:52:53.097000+00:00,22,Friday,4,12,False,True,False,,
FKID000228,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Basavanagudi,,12.9415222,77.5603107,,2024-03-08 04:01:39.174000+00:00,4,Friday,4,3,False,True,False,,bmtc_bus
FKID000229,planned,construction,True,HIGH,closed,Mysore Road,City Market,,12.965034,77.5747048,,2024-02-01 11:31:41.249000+00:00,11,Thursday,3,2,False,True,True,0.034679512407390055,
FKID000230,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,High ground,,12.9904041,77.5993848,,2024-03-08 03:36:31.557000+00:00,3,Friday,4,3,False,True,False,,private_car
FKID000231,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Mahadevapura,,12.9915317,77.7140583,,2024-02-01 13:45:42.700000+00:00,13,Thursday,3,2,False,True,False,,lcv
FKID000232,unplanned,vehicle_breakdown,False,HIGH,closed,ORR West 1,Byatarayanapura,,12.9450066,77.5274017,,2024-02-01 15:10:23.711000+00:00,15,Thursday,3,2,False,False,False,,heavy_vehicle
FKID000233,unplanned,vehicle_breakdown,False,HIGH,closed,Bellary Road 2,Yelahanka,,13.114945,77.60684,,2024-02-01 18:55:39.607000+00:00,18,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000234,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,,13.0176948,77.553788,,2024-02-01 20:14:54.004000+00:00,20,Thursday,3,2,False,True,False,,others
FKID000235,planned,construction,False,HIGH,closed,ORR East 2,HAL Old Airport,,12.9694199,77.7006686,,2024-02-01 20:39:02.295000+00:00,20,Thursday,3,2,False,True,False,,
FKID000236,unplanned,pot_holes,False,LOW,closed,Non-corridor,K.S. Layout,South Zone 1,12.8985649,77.5435672,,2023-12-15 22:54:47.174000+00:00,22,Friday,4,12,False,True,False,,
FKID000237,unplanned,pot_holes,False,LOW,active,Non-corridor,Thalagattapura,South Zone 1,12.8893347,77.5379823,,2023-12-16 19:46:56.977000+00:00,19,Saturday,5,12,True,True,False,,
FKID000238,unplanned,pot_holes,False,LOW,active,Non-corridor,Ashok Nagar,South Zone 2,12.9514566,77.6214627,BucheryJunction,2023-12-18 23:52:53.244000+00:00,23,Monday,0,12,False,True,False,,
FKID000239,unplanned,pot_holes,False,LOW,active,Non-corridor,Ashok Nagar,South Zone 2,12.9514586,77.6214633,BucheryJunction,2023-12-18 23:53:46.629000+00:00,23,Monday,0,12,False,True,False,,
FKID000240,unplanned,pot_holes,False,LOW,active,Non-corridor,Adugodi,South Zone 2,12.9513718,77.621369,BucheryJunction,2023-12-18 23:58:28.413000+00:00,23,Monday,0,12,False,True,False,,
FKID000241,planned,vip_movement,False,HIGH,closed,Mysore Road,Halasuru Gate,,12.9643399,77.5855341,,2024-02-01 20:44:47.196000+00:00,20,Thursday,3,2,False,True,False,,
FKID000242,unplanned,pot_holes,False,LOW,active,Non-corridor,Banaswadi,Central Zone 1,12.9800987,77.6655755,,2023-12-30 23:31:22.200000+00:00,23,Saturday,5,12,True,True,False,,
FKID000243,unplanned,tree_fall,True,LOW,closed,Non-corridor,Jnanabharathi,,12.9441328,77.5010682,,2024-03-08 07:07:56.737000+00:00,7,Friday,4,3,False,True,True,0.013472327491645144,
FKID000244,unplanned,tree_fall,False,LOW,closed,Non-corridor,Electronic City,,12.8785528,77.6720521,,2024-03-08 07:16:00.240000+00:00,7,Friday,4,3,False,True,False,,
FKID000245,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Halasuru Gate,,12.9643404,77.5855854,,2024-02-01 21:00:35.479000+00:00,21,Thursday,3,2,False,True,False,,lcv
FKID000246,unplanned,tree_fall,False,LOW,closed,Non-corridor,Electronic City,,12.8785573,77.6719048,,2024-03-08 07:18:53.631000+00:00,7,Friday,4,3,False,True,False,,
FKID000247,unplanned,congestion,False,HIGH,closed,ORR North 2,Kodigehalli,,13.044562,77.583011,,2024-03-08 05:15:07.240000+00:00,5,Friday,4,3,False,False,False,,
FKID000248,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Yeshwanthpura,,13.0317076,77.5355328,,2024-02-01 22:32:32.555000+00:00,22,Thursday,3,2,False,True,False,,bmtc_bus
FKID000249,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,,13.0451384,77.5070153,,2024-02-01 21:11:45.068000+00:00,21,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000250,unplanned,vehicle_breakdown,False,HIGH,closed,Mysore Road,Byatarayanapura,,12.9474732,77.5340694,,2024-03-08 07:25:21.653000+00:00,7,Friday,4,3,False,True,False,,private_bus
FKID000251,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,Electronic City,,12.850847,77.6685139,,2024-02-01 20:02:06.533000+00:00,20,Thursday,3,2,False,True,False,,private_bus
FKID000252,unplanned,vehicle_breakdown,False,LOW,closed,Non-corridor,No Police Station,,13.0623222,77.459163,,2024-02-01 21:24:54.109000+00:00,21,Thursday,3,2,False,True,False,,heavy_vehicle
FKID000253,planned,construction,True,LOW,closed,Non-corridor,Kengeri,,12.860655,77.4311029,,2024-02-01 22:12:24.799000+00:00,22,Thursday,3,2,False,True,True,0.0029061233045349585,
FKID000254,unplanned,vehicle_breakdown,False,HIGH,closed,Tumkur Road,Peenya,,13.0355513,77.5265219,,2024-03-08 07:56:14.949000+00:00,7,Friday,4,3,False,True,False,,private_car
FKID000255,unplanned,tree_fall,True,LOW,closed,Non-corridor,Jayanagara,,12.92335,77.58296,,2024-03-08 08:06:30.352000+00:00,8,Friday,4,3,False,True,True,0.012685984052791187,
FKID000256,unplanned,vehicle_breakdown,False,HIGH,closed,ORR East 1,HAL Old Airport,,12.9390583,77.6946217,,2024-02-01 23:19:25.609000+00:00,23,Thursday,3,2,False,True,False,,bmtc_bus
